"CODE","2000alcoholTOTAL2012count","2000alcoholTOTAL2012density"
"S01007114",36,2.86478897565412
"S01007115",34,2.70563403256222
"S01007116",17,1.35281701628111
"S01007117",36,2.86478897565412
"S01007118",36,2.86478897565412
"S01007119",35,2.78521150410817
"S01007120",35,2.78521150410817
"S01007121",36,2.86478897565412
"S01007122",36,2.86478897565412
"S01007123",36,2.86478897565412
"S01007124",36,2.86478897565412
"S01007125",35,2.78521150410817
"S01007126",35,2.78521150410817
"S01007127",36,2.86478897565412
"S01007128",35,2.78521150410817
"S01007129",1,0.0795774715459477
"S01007130",5,0.397887357729738
"S01007131",5,0.397887357729738
"S01007132",6,0.477464829275686
"S01007133",3,0.238732414637843
"S01007134",1,0.0795774715459477
"S01007135",1,0.0795774715459477
"S01007136",1,0.0795774715459477
"S01007137",8,0.636619772367581
"S01007138",2,0.159154943091895
"S01007139",3,0.238732414637843
"S01007140",2,0.159154943091895
"S01007141",0,0
"S01007142",29,2.30774667483248
"S01007143",31,2.46690161792438
"S01007144",27,2.14859173174059
"S01007145",30,2.38732414637843
"S01007146",29,2.30774667483248
"S01007147",29,2.30774667483248
"S01007148",29,2.30774667483248
"S01007149",25,1.98943678864869
"S01007150",21,1.6711269024649
"S01007151",22,1.75070437401085
"S01007152",20,1.59154943091895
"S01007153",19,1.51197195937301
"S01007154",20,1.59154943091895
"S01007155",19,1.51197195937301
"S01007156",18,1.43239448782706
"S01007157",23,1.8302818455568
"S01007158",29,2.30774667483248
"S01007159",32,2.54647908947033
"S01007160",32,2.54647908947033
"S01007161",32,2.54647908947033
"S01007162",31,2.46690161792438
"S01007163",32,2.54647908947033
"S01007164",31,2.46690161792438
"S01007165",29,2.30774667483248
"S01007166",27,2.14859173174059
"S01007167",27,2.14859173174059
"S01007168",27,2.14859173174059
"S01007169",29,2.30774667483248
"S01007170",0,0
"S01007171",3,0.238732414637843
"S01007172",4,0.318309886183791
"S01007173",26,2.06901426019464
"S01007174",58,4.61549334966497
"S01007175",70,5.57042300821634
"S01007176",77,6.12746530903797
"S01007177",76,6.04788783749202
"S01007178",68,5.41126806512444
"S01007179",40,3.18309886183791
"S01007180",75,5.96831036594608
"S01007181",76,6.04788783749202
"S01007182",83,6.60493013831366
"S01007183",86,6.8436625529515
"S01007184",83,6.60493013831366
"S01007185",82,6.52535266676771
"S01007186",83,6.60493013831366
"S01007187",85,6.76408508140555
"S01007188",79,6.28662025212987
"S01007189",82,6.52535266676771
"S01007190",76,6.04788783749202
"S01007191",79,6.28662025212987
"S01007192",76,6.04788783749202
"S01007193",78,6.20704278058392
"S01007194",75,5.96831036594608
"S01007195",71,5.65000047976228
"S01007196",69,5.49084553667039
"S01007197",83,6.60493013831366
"S01007198",82,6.52535266676771
"S01007199",81,6.44577519522176
"S01007200",82,6.52535266676771
"S01007201",78,6.20704278058392
"S01007202",73,5.80915542285418
"S01007203",53,4.21760599193523
"S01007204",2,0.159154943091895
"S01007205",8,0.636619772367581
"S01007206",43,3.42183127647575
"S01007207",37,2.94436644720006
"S01007208",49,3.89929610575144
"S01007209",52,4.13802852038928
"S01007210",49,3.89929610575144
"S01007211",50,3.97887357729738
"S01007212",52,4.13802852038928
"S01007213",52,4.13802852038928
"S01007214",52,4.13802852038928
"S01007215",52,4.13802852038928
"S01007216",51,4.05845104884333
"S01007217",51,4.05845104884333
"S01007218",52,4.13802852038928
"S01007219",46,3.66056369111359
"S01007220",37,2.94436644720006
"S01007221",52,4.13802852038928
"S01007222",29,2.30774667483248
"S01007223",5,0.397887357729738
"S01007224",5,0.397887357729738
"S01007225",0,0
"S01007226",0,0
"S01007227",5,0.397887357729738
"S01007228",0,0
"S01007229",21,1.6711269024649
"S01007230",28,2.22816920328654
"S01007231",28,2.22816920328654
"S01007232",28,2.22816920328654
"S01007233",28,2.22816920328654
"S01007234",29,2.30774667483248
"S01007235",29,2.30774667483248
"S01007236",29,2.30774667483248
"S01007237",29,2.30774667483248
"S01007238",29,2.30774667483248
"S01007239",29,2.30774667483248
"S01007240",0,0
"S01007241",5,0.397887357729738
"S01007242",5,0.397887357729738
"S01007243",5,0.397887357729738
"S01007244",4,0.318309886183791
"S01007245",5,0.397887357729738
"S01007246",1,0.0795774715459477
"S01007247",3,0.238732414637843
"S01007248",49,3.89929610575144
"S01007249",49,3.89929610575144
"S01007250",49,3.89929610575144
"S01007251",49,3.89929610575144
"S01007252",47,3.74014116265954
"S01007253",46,3.66056369111359
"S01007254",49,3.89929610575144
"S01007255",49,3.89929610575144
"S01007256",49,3.89929610575144
"S01007257",49,3.89929610575144
"S01007258",49,3.89929610575144
"S01007259",49,3.89929610575144
"S01007260",47,3.74014116265954
"S01007261",44,3.5014087480217
"S01007262",46,3.66056369111359
"S01007263",45,3.58098621956765
"S01007264",48,3.81971863420549
"S01007265",49,3.89929610575144
"S01007266",4,0.318309886183791
"S01007267",4,0.318309886183791
"S01007268",0,0
"S01007269",2,0.159154943091895
"S01007270",18,1.43239448782706
"S01007271",18,1.43239448782706
"S01007272",19,1.51197195937301
"S01007273",19,1.51197195937301
"S01007274",19,1.51197195937301
"S01007275",19,1.51197195937301
"S01007276",19,1.51197195937301
"S01007277",19,1.51197195937301
"S01007278",19,1.51197195937301
"S01007279",0,0
"S01007280",1,0.0795774715459477
"S01007281",0,0
"S01007282",0,0
"S01007283",6,0.477464829275686
"S01007284",0,0
"S01007285",5,0.397887357729738
"S01007286",20,1.59154943091895
"S01007287",0,0
"S01007288",6,0.477464829275686
"S01007289",74,5.88873289440013
"S01007290",59,4.69507082121091
"S01007291",73,5.80915542285418
"S01007292",62,4.93380323584876
"S01007293",72,5.72957795130823
"S01007294",72,5.72957795130823
"S01007295",73,5.80915542285418
"S01007296",74,5.88873289440013
"S01007297",72,5.72957795130823
"S01007298",70,5.57042300821634
"S01007299",71,5.65000047976228
"S01007300",70,5.57042300821634
"S01007301",4,0.318309886183791
"S01007302",4,0.318309886183791
"S01007303",5,0.397887357729738
"S01007304",3,0.238732414637843
"S01007305",3,0.238732414637843
"S01007306",4,0.318309886183791
"S01007307",2,0.159154943091895
"S01007308",4,0.318309886183791
"S01007309",3,0.238732414637843
"S01007310",1,0.0795774715459477
"S01007311",11,0.875352187005424
"S01007312",0,0
"S01007313",3,0.238732414637843
"S01007314",2,0.159154943091895
"S01007315",11,0.875352187005424
"S01007316",13,1.03450713009732
"S01007317",11,0.875352187005424
"S01007318",11,0.875352187005424
"S01007319",7,0.557042300821634
"S01007320",0,0
"S01007321",0,0
"S01007322",13,1.03450713009732
"S01007323",13,1.03450713009732
"S01007324",0,0
"S01007325",3,0.238732414637843
"S01007326",1,0.0795774715459477
"S01007327",6,0.477464829275686
"S01007328",5,0.397887357729738
"S01007329",1,0.0795774715459477
"S01007330",5,0.397887357729738
"S01007331",0,0
"S01007332",2,0.159154943091895
"S01007333",30,2.38732414637843
"S01007334",30,2.38732414637843
"S01007335",30,2.38732414637843
"S01007336",30,2.38732414637843
"S01007337",30,2.38732414637843
"S01007338",30,2.38732414637843
"S01007339",30,2.38732414637843
"S01007340",7,0.557042300821634
"S01007341",8,0.636619772367581
"S01007342",32,2.54647908947033
"S01007343",1,0.0795774715459477
"S01007344",33,2.62605656101627
"S01007345",30,2.38732414637843
"S01007346",31,2.46690161792438
"S01007347",30,2.38732414637843
"S01007348",32,2.54647908947033
"S01007349",33,2.62605656101627
"S01007350",33,2.62605656101627
"S01007351",7,0.557042300821634
"S01007352",0,0
"S01007353",0,0
"S01007354",2,0.159154943091895
"S01007355",1,0.0795774715459477
"S01007356",8,0.636619772367581
"S01007357",4,0.318309886183791
"S01007358",10,0.795774715459477
"S01007359",3,0.238732414637843
"S01007360",6,0.477464829275686
"S01007361",17,1.35281701628111
"S01007362",42,3.3422538049298
"S01007363",42,3.3422538049298
"S01007364",42,3.3422538049298
"S01007365",42,3.3422538049298
"S01007366",43,3.42183127647575
"S01007367",42,3.3422538049298
"S01007368",42,3.3422538049298
"S01007369",42,3.3422538049298
"S01007370",42,3.3422538049298
"S01007371",42,3.3422538049298
"S01007372",37,2.94436644720006
"S01007373",4,0.318309886183791
"S01007374",7,0.557042300821634
"S01007375",4,0.318309886183791
"S01007376",9,0.716197243913529
"S01007377",2,0.159154943091895
"S01007378",4,0.318309886183791
"S01007379",4,0.318309886183791
"S01007380",4,0.318309886183791
